1739177105720607, 0.000593, -0.021747, 0.004433
1739177112693002, -0.001309, 0.023126, 0.004555
1739177121035190, 0.002391, -0.014259, 0.004084
1739177134567482, -0.003002, 0.013614, 0.003805
1739177140693002, 0.000977, -0.013771, 0.004067
1739177153802377, -0.002618, 0.016319, 0.004328
1739177161103419, 0.001361, -0.022393, 0.004171
1739177173394044, -0.003997, 0.015708, 0.003176
1739177183046648, 0.007034, -0.037978, 0.003700
1739177190191961, -0.001361, 0.017383, 0.004398
1739177205201857, 0.004224, -0.025045, 0.003857
1739177210563836, -0.004625, 0.023230, 0.004485
1739177222120086, 0.003857, -0.020508, 0.003368
1739177240588836, -0.005236, 0.034523, 0.003892
1739177243226336, 0.002950, -0.016022, 0.003979
1739177260010711, -0.003718, 0.018762, 0.004590
1739177261656544, 0.004695, -0.030264, 0.003787
1739177273351856, -0.007575, 0.025150, 0.004224
1739177283088315, 0.005812, -0.030735, 0.003142
1739177290334669, -0.002461, 0.008604, 0.004677
1739177300446127, 0.004730, -0.021956, 0.004119
1739177310486231, -0.002443, 0.027018, 0.005760
1739177322036752, 0.007540, -0.030404, 0.003787
1739177332829461, -0.006597, 0.024679, 0.004433
1739177339697690, 0.004608, -0.009303, 0.003438
1739177349945606, -0.004730, 0.010489, 0.003892
1739177359620606, 0.001309, -0.009285, 0.004241
1739177371735711, -0.002077, 0.001937, 0.003508
1739177382322690, 0.000017, -0.004520, 0.004608
1739177389324773, 0.000105, -0.002199, 0.004992
1739177399801856, 0.000035, -0.002356, 0.003421
1739177409247169, -0.000401, -0.001850, 0.003421
1739177419995606, 0.000471, -0.002653, 0.003735
1739177430731544, 0.000436, -0.003316, 0.004294
1739177438728419, -0.000140, -0.002985, 0.003613
1739177450219565, -0.000314, -0.003508, 0.003002
1739177459118523, 0.000244, -0.002129, 0.003089
1739177469253419, 0.000820, -0.001798, 0.003910
1739177480602377, -0.000192, -0.002793, 0.003526
1739177490754981, -0.000017, -0.001955, 0.003822
1739177501224252, -0.000471, -0.001937, 0.004032
