377434486803, -0.002270, -0.007363, 0.000610
377435819824, 0.001458, 0.007551, -0.000455
377443876283, -0.000140, -0.003635, -0.002053
377449157951, 0.000393, 0.003289, -0.001520
377458738316, 0.000393, 0.001159, 0.000078
377469539463, -0.001205, -0.002569, 0.001143
377479226079, 0.000393, 0.003289, 0.000078
377490045455, -0.001740, -0.004701, -0.000454
377502391810, 0.000923, 0.006484, -0.000454
377510388582, -0.001207, -0.005234, 0.000611
377519755458, 0.001456, 0.005951, 0.000079
377530876084, -0.001207, -0.003103, 0.000079
377540978689, 0.001988, 0.002756, 0.000079
377549303065, -0.000142, -0.000973, -0.000454
377560974264, 0.000390, -0.000440, 0.000079
377568233067, 0.001456, 0.002223, -0.000454
377579722391, -0.000142, -0.000440, -0.000454
377590068590, 0.000390, 0.000625, 0.000079
377597963903, 0.000390, -0.000973, 0.000079
377609410310, -0.000142, 0.001690, -0.000454
377620045103, -0.000142, -0.002571, 0.000611
377630740729, 0.000923, -0.000973, 0.001144
377638746511, -0.001740, -0.000973, 0.000079
377648328127, -0.000142, -0.000440, 0.000079
377660568128, -0.000142, 0.000625, -0.001519
377668285472, 0.001456, -0.000973, -0.000454
377679031203, 0.000390, 0.000092, 0.000079
377690185214, -0.001207, 0.000625, -0.000454
377698049694, 0.000390, 0.000092, 0.001144
377709324851, 0.002521, -0.001506, -0.000987
377717318290, 0.000923, 0.000092, 0.000079
377728738499, 0.000923, 0.000092, 0.000079
377739635740, -0.000142, -0.000440, 0.000079
377748554439, -0.001740, 0.001690, 0.001144
377758653606, -0.001207, 0.001690, 0.001144
377766404597, -0.000142, 0.000092, 0.001144
377778410535, 0.002521, 0.002756, -0.000454
377788593505, 0.000923, 0.002223, -0.000454
377798266058, -0.001740, -0.004169, -0.001519
377808324288, 0.001988, 0.002223, -0.001519
377816327466, 0.000923, 0.001158, 0.000611
377827987415, -0.001207, -0.004169, 0.000079
377839811583, -0.000142, 0.004886, 0.000611
377848358251, 0.000923, -0.003636, -0.000987
377857995335, 0.000390, 0.003288, -0.000987
377865688148, 0.000923, -0.000973, 0.000079
377877847264, -0.000675, 0.000625, 0.000611
377886531275, 0.000390, 0.000625, 0.000611
377897253360, -0.001207, -0.000440, 0.000079
377908280444, 0.000923, 0.000092, -0.000454
377915875185, -0.000142, 0.000625, -0.000454
377927223154, -0.000142, 0.000625, -0.000454
377936307895, -0.000675, -0.000440, 0.000079
377946426750, -0.000675, 0.000092, 0.000611
377954991543, -0.001207, 0.000092, 0.000079
377965736648, 0.000923, 0.000092, 0.001676
377976175034, 0.000923, 0.002223, 0.000079
377985996858, 0.000923, -0.002571, -0.000454
377996904411, 0.001456, -0.000440, 0.000611
378007894933, -0.001207, -0.001506, 0.001144
378015214413, -0.001207, -0.002038, 0.000611
378027631758, -0.001207, 0.001690, -0.000454
378034055092, -0.000142, -0.002571, 0.000079
378045833635, -0.000675, 0.002223, 0.001144
378054795719, -0.001207, -0.000973, -0.000987
378064779835, 0.001988, 0.001690, 0.000079
378076374992, 0.000390, -0.001506, 0.000611
378086257129, 0.000923, 0.001690, 0.001144
378096427911, 0.000390, -0.000440, 0.000079
378107224006, 0.000923, 0.000092, 0.000079
378116740100, 0.000390, 0.001158, -0.000454
378125962445, 0.000390, -0.000440, 0.000079
378135488123, 0.001456, -0.000973, 0.001676
378145778645, 0.000923, -0.002571, -0.000987
378155520104, -0.000142, -0.000440, -0.001519
378166501668, 0.001456, -0.000973, 0.000079
378175363960, 0.000390, -0.000440, -0.000454
378184745472, -0.000142, 0.000625, 0.001144
378194601931, -0.000142, 0.000092, -0.000454
378205826880, -0.001207, -0.001506, 0.001144
378213822870, -0.000142, 0.000092, 0.000611
378225846934, -0.000675, 0.000092, -0.000454
378234905477, -0.001207, -0.001506, 0.000079
378244569488, 0.000923, -0.001506, 0.000079
378254870218, -0.000675, 0.003821, 0.000611
378264561626, -0.002805, -0.005767, -0.000454
378275967252, 0.000390, 0.005419, 0.000079
378283976627, 0.000923, -0.003636, 0.000611
378294758816, 0.001456, 0.003288, 0.001676
378302597879, -0.000142, -0.002571, -0.000987
378313607828, 0.000923, 0.000625, -0.000987
378324450225, 0.001988, 0.002223, 0.000079
378334682570, -0.000675, -0.000973, -0.002052
378343729238, -0.000142, 0.000092, 0.001144
378353478457, -0.000142, -0.000440, 0.002742
378360419395, -0.000675, 0.000092, 0.000611
378371463303, 0.001456, -0.001506, -0.001519
378381938721, 0.000923, 0.000092, 0.000611
378390858878, -0.000142, -0.000440, 0.000079
378401326275, -0.000675, -0.000973, 0.000611
378409667473, -0.000675, -0.000973, 0.000079
378420442526, 0.000923, 0.000625, -0.001519
378431555496, -0.000142, 0.001158, 0.000611
378440501903, -0.000142, -0.000440, 0.000611
378449686227, -0.000142, -0.000973, -0.001519
378459596280, -0.000142, -0.000973, -0.000454
378470608729, -0.000142, -0.000973, 0.000611
378479878678, 0.000923, 0.000625, 0.000079
378492052169, -0.000142, 0.000092, 0.000079
378500699253, -0.001207, -0.002038, 0.000079
378509314514, -0.000142, 0.000092, -0.000454
378519811599, -0.000142, 0.001158, -0.000987
378529460454, -0.000675, -0.000440, -0.000987
378540444101, 0.000923, -0.001506, -0.000454
378549088633, -0.000142, 0.000092, 0.000611
378559402644, -0.001207, -0.000973, -0.001519
378569826812, -0.001207, 0.000625, -0.000987
378578597282, 0.000390, 0.002223, 0.000611
378589956658, -0.000675, 0.002223, 0.000079
378599063065, -0.000142, 0.000625, -0.000454
378608725254, -0.000142, 0.001158, 0.000611
378620131661, -0.000675, 0.000625, 0.000611
378628084058, -0.001207, -0.000440, -0.000987
378639723590, -0.000675, 0.000092, -0.000454
378647970622, 0.000923, -0.000440, 0.000079
378658915259, -0.000675, 0.000092, 0.000611
378668580416, 0.000390, 0.000092, 0.000079
378678033281, 0.000923, -0.000440, -0.000454
378688296876, 0.000390, -0.000440, 0.000079
378698745523, 0.000923, 0.000625, 0.001676
378707770368, 0.000923, 0.001158, 0.000611
378718466306, 0.000390, 0.000092, 0.000611
378727094067, 0.000390, 0.000092, -0.000454
378737719589, 0.001456, 0.000625, -0.000454
378748657142, 0.000390, 0.001690, -0.000454
378757415060, -0.001207, 0.000625, 0.000079
378768371207, 0.000390, 0.001690, 0.001676
378776902874, 0.000390, 0.002223, 0.000611
378787414490, 0.000390, -0.000973, -0.000454
378798713502, -0.000142, 0.000092, 0.000611
378807300065, -0.000675, 0.000625, 0.000611
378817412149, -0.000142, -0.001506, -0.000454
378826062671, -0.000142, -0.000440, 0.001144
378837503506, 0.000390, 0.002223, 0.000611
378846468715, 0.000390, -0.003103, 0.000079
378856986060, 0.000390, -0.000440, -0.000454
378866550227, -0.000675, 0.001690, 0.001144
378875900384, -0.000675, -0.001506, 0.001144
378886772885, 0.001988, -0.000440, 0.000079
378896501428, 0.001456, 0.000092, -0.000987
378907059554, 0.000390, 0.000092, 0.000611
378917159816, -0.000142, 0.000625, -0.000987
378925815389, -0.000142, 0.000625, 0.000079
378936728620, 0.000390, 0.001690, 0.000611
378945946641, 0.000923, -0.002038, 0.000611
378956477059, -0.001740, 0.003288, 0.000611
378966079195, -0.000675, -0.003636, 0.000079
378975371123, 0.000390, 0.001158, 0.000079
378985413208, -0.000142, -0.000973, -0.000454
378995609563, 0.000923, 0.000625, 0.001676
379007578627, 0.000387, 0.000091, 0.000612
379016875190, -0.000145, -0.000442, 0.000080
379025285035, 0.000387, 0.000623, 0.000612
379035980504, 0.000387, 0.000091, 0.000612
379045343162, 0.000387, -0.000975, 0.001145
379056475350, 0.000387, -0.000442, 0.000612
379066012851, -0.000145, -0.000442, 0.000612
379074775404, 0.000920, -0.000442, 0.000612
379085660301, 0.000387, -0.001507, 0.000080
379094277906, 0.000920, -0.000975, -0.000453
379105203949, 0.001453, 0.000623, 0.000080
379116191294, 0.002518, 0.002221, 0.000080
379124468170, 0.000920, 0.001156, -0.001518
379135116764, -0.000678, -0.000442, 0.000612
379143195984, -0.000145, 0.000091, 0.001145
379154712912, 0.000920, 0.000091, 0.000080
379163772913, 0.000387, 0.001156, 0.000612
379174753383, -0.000145, 0.000623, -0.000453
379184141717, -0.000145, 0.000091, 0.000080
379193265103, -0.001211, 0.000091, 0.000080
379204114584, 0.000920, -0.000442, 0.001145
379213700314, 0.001985, 0.002221, 0.000080
379224470002, -0.000678, -0.000975, -0.002051
379234154118, 0.000387, -0.000442, 0.001678
379242646202, 0.001453, 0.002221, 0.001678
379254155943, 0.000920, -0.000442, -0.000986
379262871881, 0.001453, 0.001156, 0.000080
379274285164, 0.000387, 0.000091, -0.000453
379282626987, -0.000145, -0.000442, 0.000612
379293116728, 0.001453, 0.000091, -0.000453
379303520167, 0.000920, -0.000975, 0.001145
379312711261, 0.001453, 0.000091, 0.001678
379323825950, 0.000920, 0.000091, -0.000986
379332754753, -0.000678, -0.001507, -0.002051
379342097722, -0.000145, -0.000442, 0.001145
379352687151, 0.000387, -0.000975, 0.000080
379361664599, -0.000678, 0.000623, -0.000453
379372235590, -0.000145, -0.000975, 0.000080
379384869914, -0.000145, -0.000975, 0.000612
379391912519, -0.000145, -0.000442, 0.001145
379405716270, 0.001453, 0.000091, 0.000080
379411807625, 0.000920, 0.000091, -0.000453
379421869553, 0.000920, 0.000623, -0.000453
379432350648, 0.000920, -0.000442, 0.000612
379441451170, 0.000920, -0.001507, 0.000080
379451811067, -0.000145, -0.000975, -0.000453
379460986588, 0.000387, 0.001689, -0.000453
379471715912, -0.000678, 0.000623, -0.000453
379482477268, -0.000678, -0.000442, -0.000453
379491235654, -0.000678, -0.000442, 0.000080
379501258363, -0.000678, -0.000975, -0.000453
379511238260, 0.000920, 0.000623, 0.000612
379521506699, -0.001743, 0.000091, 0.001678
379532477481, 0.000387, -0.000975, 0.000080
379541119201, 0.000387, 0.000623, -0.000986
379550915295, -0.001743, 0.000091, -0.000453
379560089619, -0.000145, -0.002040, 0.000080
379570619308, 0.000920, -0.000442, 0.000080
379579796079, 0.000387, -0.000975, 0.001678
379591855716, 0.000387, 0.001689, 0.000612
379600096863, 0.000920, 0.000623, -0.000453
379609589416, -0.000145, 0.001689, 0.000080
379620438323, -0.001211, 0.000091, 0.000080
379629838012, 0.000920, -0.000442, -0.000986
379640726815, 0.000387, -0.000975, 0.000612
379650651920, 0.000920, 0.002221, 0.000080
379659193744, 0.000920, 0.000091, 0.000080
379670174526, -0.000145, -0.000442, 0.000080
379679065256, 0.000387, -0.000442, 0.000080
379690599320, 0.001453, 0.001156, 0.000612
379699529268, -0.001211, -0.000975, -0.000453
379709170624, 0.000387, 0.000091, 0.000080
379719285052, 0.000920, 0.000091, 0.000080
379728940886, 0.000920, -0.000442, 0.000612
379738786564, 0.001453, 0.000091, 0.000080
379749212294, -0.000678, 0.000623, -0.000453
379758209118, 0.000387, 0.000623, -0.000986
379768726619, 0.000920, -0.000442, -0.001518
379777874537, -0.000145, 0.000091, 0.000080
379788992715, 0.000920, -0.000442, 0.001678
379799094122, 0.001453, 0.000623, 0.000612
379808444227, 0.000920, -0.000442, -0.000453
379818591155, -0.000145, -0.000975, 0.000612
379828047979, -0.000678, 0.000623, 0.001678
379837993189, -0.000145, -0.000442, 0.001145
379849494960, 0.001985, 0.000091, 0.000080
379858188763, 0.001453, 0.001156, 0.001145
379867583504, 0.000920, -0.000442, 0.000080
379877060224, -0.000145, 0.000623, -0.000453
379888117568, -0.000145, 0.000623, 0.000080
379899301788, 0.000387, -0.000975, 0.000612
379907806945, -0.000145, -0.000442, -0.000986
379917613665, -0.000678, 0.001156, 0.000612
379926937156, 0.000387, 0.000623, 0.001145
379937501271, 0.000920, 0.001156, -0.000986
379946962939, 0.001985, -0.000442, -0.000986
379957334086, -0.000145, 0.000091, 0.000080
379967413931, -0.000678, -0.000975, 0.000080
379976075129, 0.001453, 0.002221, 0.000080
379987242474, 0.001453, 0.000623, 0.000612
379996492267, 0.000387, 0.000091, 0.000612
380007759612, -0.000678, -0.000442, 0.000612
380016450342, 0.000920, 0.000091, 0.000612
380026079509, -0.000145, -0.000442, 0.000080
380036743885, -0.000145, 0.000091, 0.000080
380046763678, -0.000145, 0.001156, 0.000612
380056531127, -0.000145, 0.000091, 0.001145
380066598368, -0.002809, -0.000442, 0.000080
380075597587, -0.001211, -0.000442, 0.000080
380086120609, -0.000678, -0.000442, -0.000986
380095608579, 0.000387, 0.000091, -0.000453
380105705246, 0.000920, 0.001689, 0.000612
380116149258, 0.000387, 0.000091, -0.000986
380125596759, -0.001211, 0.000091, 0.000080
380135480354, -0.000145, -0.001507, 0.000080
380144897282, 0.000920, 0.000091, 0.000080
380155529262, 0.000920, -0.001507, 0.000080
380166169107, -0.001211, -0.000442, -0.000453
380175106035, -0.001211, -0.000975, -0.000453
380185833588, 0.000920, 0.000091, 0.000612
380194280620, -0.000145, -0.002040, 0.001145
380205717131, -0.001743, 0.000091, 0.001145
380216472289, 0.000387, -0.002573, 0.001145
380225936092, 0.001453, -0.000442, 0.000080
380234530884, 0.001985, 0.000623, -0.000453
380244018541, 0.000387, 0.000091, 0.000080
380255027293, -0.000145, -0.000975, -0.000986
380264047502, 0.000920, 0.001156, -0.001518
380274604326, -0.001743, -0.000442, -0.000986
380284655733, -0.000145, 0.001156, 0.000080
380293163286, 0.001453, -0.000975, 0.000080
380304226985, 0.000387, 0.000091, 0.000612
380313805267, -0.000678, 0.000091, 0.000080
380324661935, -0.000145, 0.001689, -0.000453
380335397509, -0.000678, 0.001689, -0.000453
380343056364, 0.000920, 0.000623, 0.000612
380353816000, -0.000678, -0.000442, 0.000080
380362590480, -0.000145, 0.000091, -0.000453
380373044179, 0.001453, -0.000442, -0.000453
380383526889, 0.000920, 0.000623, 0.000080
380392961473, 0.001985, 0.001156, 0.000080
380404045328, 0.001453, -0.000975, 0.000080
380412748142, 0.000920, 0.000091, 0.000080
380423509236, 0.000920, 0.001689, 0.000612
380433106998, -0.000678, 0.001156, -0.000453
380442534603, -0.001211, -0.001507, 0.000080
