397598906150, 0.000799, 0.001065, 0.002131
397620964317, -0.000266, 0.001864, 0.000533
397622014442, -0.001598, 0.002663, 0.000799
397637938858, 0.000266, 0.003462, 0.002397
397639059442, 0.000266, 0.003995, 0.001864
397650783192, 0.000266, 0.004261, 0.003196
397659773400, -0.001065, 0.003728, 0.001598
397669415025, -0.001065, 0.001864, 0.002131
397679713400, -0.002131, 0.005060, -0.000533
397693159525, 0.000266, 0.003196, 0.001864
397698781192, -0.002663, 0.003995, 0.001332
397709700358, -0.002397, 0.005060, 0.000533
397718729858, -0.002131, 0.003728, 0.002131
397729672483, 0.000799, 0.002131, 0.000266
397743421775, 0.000799, 0.003196, 0.000533
397748821608, 0.004261, -0.000533, 0.001332
397759566067, -0.002131, 0.004261, 0.000533
397769083358, -0.000266, 0.003728, 0.000799
397783022025, -0.000266, 0.002131, 0.002663
397789622525, -0.000533, 0.000266, 0.001864
397799526483, -0.002929, -0.000266, 0.003995
397812211567, -0.001065, 0.003462, 0.000799
397819556567, -0.001065, 0.005326, 0.001332
397829653567, 0.002131, 0.000533, 0.001332
397843206233, -0.001598, -0.002663, 0.002397
397848974358, 0.001864, 0.001332, 0.001864
397860230317, -0.001598, 0.005326, 0.000799
397869046733, 0.000266, 0.001332, 0.000266
397879870400, 0.000266, -0.000799, 0.001864
397891179984, 0.000266, 0.003196, 0.001864
397899110442, -0.003728, 0.004794, 0.001065
397911158692, -0.001598, 0.000799, 0.001864
397919209358, -0.000266, 0.001598, 0.003196
397930991984, 0.004261, 0.000799, 0.000266
397942202484, -0.002663, 0.003196, 0.001332
397949068483, -0.002131, 0.002397, 0.000799
397959431858, -0.003728, 0.003995, 0.000799
397969061400, 0.001598, 0.001864, 0.000799
397979520150, -0.002131, 0.002397, 0.002663
397992383442, -0.000533, 0.001065, -0.000266
397998947817, -0.001864, 0.001065, 0.003995
398009568567, -0.001065, 0.002929, 0.000799
398019253733, -0.003995, 0.006924, 0.002131
398029319983, 0.001332, 0.002929, -0.000799
398040585234, -0.001065, 0.002663, 0.001598
398049005233, -0.001065, 0.003995, -0.001332
398062216692, -0.001065, 0.001065, 0.003462
398070552234, 0.000799, 0.002397, -0.000533
398079356483, -0.001332, 0.003196, 0.003728
398092780400, -0.001332, -0.000266, 0.002663
398099280733, -0.001065, 0.005859, 0.002663
398109859733, 0.001598, 0.002663, 0.002663
398119319650, 0.001065, 0.003462, 0.000533
398130487567, 0.000533, 0.001065, 0.000799
398144558775, -0.001864, 0.001864, 0.000799
398149066442, 0.000533, 0.000799, 0.000533
398165961817, -0.002663, 0.002397, 0.000799
398170188359, -0.002663, -0.001065, 0.001598
398179288317, -0.001864, 0.002663, 0.001598
398193107484, -0.002663, 0.002397, 0.000266
398198859317, -0.000533, 0.002397, -0.000533
398210081359, 0.001598, 0.006125, 0.001864
398219792733, -0.003462, 0.005859, 0.001332
398229754442, -0.004261, 0.002131, 0.001332
398241813900, -0.001864, 0.002131, 0.001598
398249631858, -0.001065, 0.002397, 0.001065
398262496775, -0.002131, 0.001864, 0.001864
398268971608, -0.002131, 0.001864, 0.001864
398279597358, -0.001864, 0.003196, 0.000533
398293215525, -0.001065, 0.000799, 0.000533
398298807317, -0.003728, 0.001598, 0.002929
398312078775, -0.002397, 0.001065, 0.001332
398318703567, -0.000533, 0.002663, 0.001864
398329424442, -0.000799, -0.000533, 0.001864
398341260025, -0.000266, 0.002929, 0.002929
398348952609, -0.002929, 0.002929, 0.000533
398363141900, -0.001332, 0.003728, 0.002663
398369012942, -0.001332, 0.001332, 0.001065
398380317525, -0.001332, 0.004794, 0.001598
398391793817, -0.001065, 0.001864, 0.001598
398398908692, 0.000266, 0.002397, 0.002929
398410513609, -0.002929, 0.002131, 0.001864
398418712525, 0.000799, 0.002663, 0.004261
398429268108, -0.001332, 0.001065, -0.000533
398441580484, 0.001864, 0.002131, 0.001598
398448689609, 0.001864, 0.001065, -0.002131
398462244442, 0.001065, 0.005060, 0.002397
398468984567, 0.000266, -0.000266, -0.000533
398480828692, 0.001065, 0.005060, 0.002663
398489462025, -0.001864, 0.003462, -0.001864
398499388109, 0.000799, 0.003462, 0.001598
398512559109, 0.000533, 0.001332, -0.001332
398520641317, -0.000266, 0.002397, 0.003196
398529750192, -0.000266, -0.000266, 0.000266
398541072775, -0.001065, 0.000266, 0.000799
398549145234, -0.001065, -0.001065, 0.000799
398560356567, 0.001864, 0.002397, 0.002929
398568924775, -0.000799, 0.005326, -0.000799
398580431400, -0.000533, 0.004261, 0.000266
398589383525, -0.001332, 0.000799, -0.000533
398599122775, 0.001864, 0.004261, 0.001332
398609516317, -0.001065, 0.003995, 0.000533
398618704150, 0.000533, 0.004794, 0.002397
398629479442, -0.004261, 0.003728, 0.001065
398638781775, -0.001332, 0.007723, 0.000533
398650854984, -0.002131, 0.004794, 0.000533
398661850567, 0.001332, 0.004527, 0.001065
398669821067, -0.001065, 0.001864, 0.001065
398681423567, -0.000533, 0.005060, 0.002397
398688863734, -0.000533, 0.000266, 0.001332
398699836984, 0.000533, 0.002929, 0.001065
398710496067, -0.001864, 0.002929, 0.003196
398718821567, -0.001598, 0.000799, 0.002131
398729885359, -0.001864, 0.002397, 0.002397
398738727984, 0.000799, 0.006658, 0.001864
398749548109, 0.002929, 0.003196, 0.001598
398761013359, 0.002131, 0.002663, 0.001332
